geo,Name,State,Value,Percent
37003,Alexander,North Carolina,54.4706045,NA
37005,Alleghany,North Carolina,124.0865232,NA
37007,Anson,North Carolina,160.1716302,NA
37009,Ashe,North Carolina,118.743703,NA
37011,Avery,North Carolina,98.07317814,NA
37013,Beaufort,North Carolina,151.1385713,NA
37015,Bertie,North Carolina,122.2884654,NA
37017,Bladen,North Carolina,56.95370098,NA
37019,Brunswick,North Carolina,115.9473017,NA
37021,Buncombe,North Carolina,118.9393477,NA
37023,Burke,North Carolina,148.7196596,NA
37025,Cabarrus,North Carolina,130.1149092,NA
37027,Caldwell,North Carolina,124.4129964,NA
37029,Camden,North Carolina,134.9337421,NA
37031,Carteret,North Carolina,142.01028,NA
37033,Caswell,North Carolina,135.6867804,NA
37035,Catawba,North Carolina,165.0308003,NA
37037,Chatham,North Carolina,126.8597168,NA
37039,Cherokee,North Carolina,98.29734389,NA
37041,Chowan,North Carolina,39.2418276,NA
37043,Clay,North Carolina,96.41234589,NA
37045,Cleveland,North Carolina,167.9897763,NA
37047,Columbus,North Carolina,58.40501581,NA
37049,Craven,North Carolina,110.4920622,NA
37051,Cumberland,North Carolina,202.2543493,NA
37053,Currituck,North Carolina,171.7418369,NA
37055,Dare,North Carolina,194.062774,NA
37057,Davidson,North Carolina,19.51096915,NA
37059,Davie,North Carolina,141.5167931,NA
37061,Duplin,North Carolina,98.63773369,NA
37063,Durham,North Carolina,68.83795387,NA
37065,Edgecombe,North Carolina,96.44089347,NA
37067,Forsyth,North Carolina,126.9236301,NA
37069,Franklin,North Carolina,127.0155893,NA
37071,Gaston,North Carolina,179.9992408,NA
37073,Gates,North Carolina,128.627184,NA
37075,Graham,North Carolina,142.0931907,NA
37077,Granville,North Carolina,201.3177723,NA
37079,Greene,North Carolina,180.4222712,NA
37081,Guilford,North Carolina,128.3862186,NA
37083,Halifax,North Carolina,144.0584521,NA
37085,Harnett,North Carolina,124.8903776,NA
37087,Haywood,North Carolina,81.90002581,NA
37089,Henderson,North Carolina,102.4945594,NA
37091,Hertford,North Carolina,61.08614023,NA
37093,Hoke,North Carolina,143.1611401,NA
37095,Hyde,North Carolina,42.29903353,NA
37097,Iredell,North Carolina,130.5650173,NA
37099,Jackson,North Carolina,130.7656632,NA
37101,Johnston,North Carolina,193.8193981,NA
37103,Jones,North Carolina,79.45573808,NA
37105,Lee,North Carolina,178.4583108,NA
37107,Lenoir,North Carolina,163.7111148,NA
37109,Lincoln,North Carolina,177.7362915,NA
37111,McDowell,North Carolina,87.9298899,NA
37113,Macon,North Carolina,124.778971,NA
37115,Madison,North Carolina,148.233117,NA
37117,Martin,North Carolina,135.8205304,NA
37119,Mecklenburg,North Carolina,128.1534587,NA
37121,Mitchell,North Carolina,181.3137286,NA
37123,Montgomery,North Carolina,84.48010539,NA
37125,Moore,North Carolina,176.4851143,NA
37127,Nash,North Carolina,178.9460457,NA
37129,New Hanover,North Carolina,159.6778489,NA
37131,Northampton,North Carolina,111.7908648,NA
37133,Onslow,North Carolina,192.5392112,NA
37135,Orange,North Carolina,236.5735563,NA
37137,Pamlico,North Carolina,118.5217822,NA
37139,Pasquotank,North Carolina,179.8886492,NA
37141,Pender,North Carolina,21.57323626,NA
37143,Perquimans,North Carolina,80.10955694,NA
37145,Person,North Carolina,163.8918385,NA
37147,Pitt,North Carolina,147.1630991,NA
37149,Polk,North Carolina,173.4415398,NA
37151,Randolph,North Carolina,51.311537,NA
37153,Richmond,North Carolina,170.8259864,NA
37155,Robeson,North Carolina,97.96017123,NA
37157,Rockingham,North Carolina,162.1048689,NA
37159,Rowan,North Carolina,139.659706,NA
37161,Rutherford,North Carolina,133.5970326,NA
37163,Sampson,North Carolina,115.5618619,NA
37165,Scotland,North Carolina,132.7597818,NA
37167,Stanly,North Carolina,69.76187773,NA
37169,Stokes,North Carolina,95.21943561,NA
37171,Surry,North Carolina,132.8057849,NA
37173,Swain,North Carolina,51.05876799,NA
37175,Transylvania,North Carolina,100.1301347,NA
37177,Tyrrell,North Carolina,111.6393487,NA
37179,Union,North Carolina,175.6767189,NA
37181,Vance,North Carolina,168.8759525,NA
37183,Wake,North Carolina,140.2056954,NA
37185,Warren,North Carolina,196.8895,NA
37187,Washington,North Carolina,89.30120348,NA
37189,Watauga,North Carolina,200.0418853,NA
37191,Wayne,North Carolina,118.6727555,NA
37193,Wilkes,North Carolina,102.5504429,NA
37195,Wilson,North Carolina,147.1382179,NA
37197,Yadkin,North Carolina,159.3439291,NA
37199,Yancey,North Carolina,100.3201086,NA
38001,Adams,North Dakota,54.71370011,NA
38003,Barnes,North Dakota,234.6904902,NA
38005,Benson,North Dakota,217.7796156,NA
38007,Billings,North Dakota,65.66505974,NA
38009,Bottineau,North Dakota,152.0095872,NA
38011,Bowman,North Dakota,131.2909596,NA
38013,Burke,North Dakota,80.11482679,NA
38015,Burleigh,North Dakota,87.59352611,NA
38017,Cass,North Dakota,240.2944012,NA
38019,Cavalier,North Dakota,120.7202481,NA
38021,Dickey,North Dakota,137.906036,NA
38023,Divide,North Dakota,81.78092084,NA
38025,Dunn,North Dakota,132.3658606,NA
38027,Eddy,North Dakota,72.39303827,NA
38029,Emmons,North Dakota,190.9165382,NA
38031,Foster,North Dakota,69.41697803,NA
38033,Golden Valley,North Dakota,162.4423195,NA
38035,Grand Forks,North Dakota,151.9942738,NA
38037,Grant,North Dakota,180.2351146,NA
38039,Griggs,North Dakota,149.7246685,NA
38041,Hettinger,North Dakota,132.9677888,NA
38043,Kidder,North Dakota,109.6935327,NA
38045,Lamoure,North Dakota,116.4870571,NA
38047,Logan,North Dakota,163.4807987,NA
38049,McHenry,North Dakota,98.61390338,NA
38051,McIntosh,North Dakota,112.4861395,NA
38053,Mckenzie,North Dakota,66.69699522,NA
38055,Mclean,North Dakota,167.3077224,NA
38057,Mercer,North Dakota,126.7142648,NA
38059,Morton,North Dakota,129.9501885,NA
38061,Mountrail,North Dakota,219.6050495,NA
38063,Nelson,North Dakota,59.49945491,NA
38065,Oliver,North Dakota,133.3373744,NA
38067,Pembina,North Dakota,116.5337292,NA
38069,Pierce,North Dakota,109.1142386,NA
38071,Ramsey,North Dakota,117.8583425,NA
38073,Ransom,North Dakota,194.6169194,NA
38075,Renville,North Dakota,70.89903215,NA
38077,Richland,North Dakota,87.7321352,NA
38079,Rolette,North Dakota,191.601326,NA
38081,Sargent,North Dakota,242.4304124,NA
38083,Sheridan,North Dakota,100.1651251,NA
38085,Sioux,North Dakota,146.169307,NA
38087,Slope,North Dakota,137.2809475,NA
38089,Stark,North Dakota,158.9931357,NA
38091,Steele,North Dakota,116.7777802,NA
38093,Stutsman,North Dakota,242.5359994,NA
38095,Towner,North Dakota,112.3243146,NA
38097,Traill,North Dakota,72.89035796,NA
38099,Walsh,North Dakota,118.3112215,NA
38101,Ward,North Dakota,155.1462321,NA
38103,Wells,North Dakota,168.9882439,NA
38105,Williams,North Dakota,155.8896506,NA
39001,Adams,Ohio,109.021095,NA
39003,Allen,Ohio,173.2620448,NA
39005,Ashland,Ohio,156.1549989,NA
39007,Ashtabula,Ohio,142.8617862,NA
39009,Athens,Ohio,125.9629663,NA
39011,Auglaize,Ohio,93.77576308,NA
39013,Belmont,Ohio,101.0375032,NA
39015,Brown,Ohio,142.1525126,NA
39017,Butler,Ohio,127.7955248,NA
39019,Carroll,Ohio,133.076904,NA
39021,Champaign,Ohio,100.2953658,NA
39023,Clark,Ohio,90.94065552,NA
39025,Clermont,Ohio,79.56736857,NA
39027,Clinton,Ohio,148.6005591,NA
39029,Columbiana,Ohio,195.1579157,NA
39031,Coshocton,Ohio,86.0219976,NA
39033,Crawford,Ohio,114.7852235,NA
39035,Cuyahoga,Ohio,135.0133451,NA
39037,Darke,Ohio,180.8846457,NA
39039,Defiance,Ohio,215.0865982,NA
39041,Delaware,Ohio,84.80420211,NA
39043,Erie,Ohio,118.1904148,NA
39045,Fairfield,Ohio,117.724599,NA
39047,Fayette,Ohio,39.93603472,NA
39049,Franklin,Ohio,51.72109484,NA
39051,Fulton,Ohio,62.64068288,NA
39053,Gallia,Ohio,126.2734381,NA
39055,Geauga,Ohio,132.3895396,NA
39057,Greene,Ohio,158.5540214,NA
39059,Guernsey,Ohio,128.7577973,NA
39061,Hamilton,Ohio,152.2308922,NA
39063,Hancock,Ohio,56.53460951,NA
39065,Hardin,Ohio,132.6243291,NA
39067,Harrison,Ohio,184.1467024,NA
39069,Henry,Ohio,205.7362435,NA
39071,Highland,Ohio,175.6423443,NA
39073,Hocking,Ohio,137.5255297,NA
39075,Holmes,Ohio,9.528482922,NA
39077,Huron,Ohio,120.4393342,NA
39079,Jackson,Ohio,119.8670952,NA
39081,Jefferson,Ohio,113.4051174,NA
39083,Knox,Ohio,16.63140379,NA
39085,Lake,Ohio,50.96962536,NA
39087,Lawrence,Ohio,113.1387015,NA
39089,Licking,Ohio,177.4277732,NA
39091,Logan,Ohio,180.6883112,NA
39093,Lorain,Ohio,179.1558983,NA
39095,Lucas,Ohio,153.6995123,NA
39097,Madison,Ohio,190.8952438,NA
39099,Mahoning,Ohio,114.9113773,NA
39101,Marion,Ohio,147.5847598,NA
39103,Medina,Ohio,80.85772395,NA
39105,Meigs,Ohio,197.125727,NA
39107,Mercer,Ohio,104.6411895,NA
39109,Miami,Ohio,173.4713977,NA
39111,Monroe,Ohio,136.4619198,NA
39113,Montgomery,Ohio,154.2180445,NA
39115,Morgan,Ohio,134.7127348,NA
39117,Morrow,Ohio,102.8125854,NA
39119,Muskingum,Ohio,117.2371661,NA
39121,Noble,Ohio,163.7003021,NA
39123,Ottawa,Ohio,47.55671176,NA
39125,Paulding,Ohio,162.4519397,NA
39127,Perry,Ohio,159.739888,NA
39129,Pickaway,Ohio,192.0160273,NA
39131,Pike,Ohio,59.13667953,NA
39133,Portage,Ohio,65.4613015,NA
39135,Preble,Ohio,132.938946,NA
39137,Putnam,Ohio,224.5368457,NA
39139,Richland,Ohio,172.0952494,NA
39141,Ross,Ohio,95.13086922,NA
39143,Sandusky,Ohio,106.4694035,NA
39145,Scioto,Ohio,75.05496081,NA
39147,Seneca,Ohio,160.5936871,NA
39149,Shelby,Ohio,119.0036952,NA
39151,Stark,Ohio,175.1727206,NA
39153,Summit,Ohio,112.9942848,NA
39155,Trumbull,Ohio,78.60145977,NA
39157,Tuscarawas,Ohio,87.34728861,NA
39159,Union,Ohio,203.3186691,NA
39161,Van Wert,Ohio,84.12380864,NA
39163,Vinton,Ohio,178.129625,NA
39165,Warren,Ohio,179.200889,NA
39167,Washington,Ohio,65.99685545,NA
39169,Wayne,Ohio,142.8536249,NA
39171,Williams,Ohio,103.5529808,NA
39173,Wood,Ohio,166.8113866,NA
39175,Wyandot,Ohio,259.9461559,NA
40001,Adair,Oklahoma,110.0474019,NA
40003,Alfalfa,Oklahoma,72.9206499,NA
40005,Atoka,Oklahoma,129.2983536,NA
40007,Beaver,Oklahoma,65.04962113,NA
40009,Beckham,Oklahoma,202.5532112,NA
40011,Blaine,Oklahoma,117.8228472,NA
40013,Bryan,Oklahoma,140.9756122,NA
40015,Caddo,Oklahoma,102.8905911,NA
40017,Canadian,Oklahoma,153.3014637,NA
40019,Carter,Oklahoma,103.2984123,NA
40021,Cherokee,Oklahoma,263.9394915,NA
40023,Choctaw,Oklahoma,211.7886744,NA
40025,Cimarron,Oklahoma,85.9640158,NA
40027,Cleveland,Oklahoma,127.2224981,NA
40029,Coal,Oklahoma,103.9563444,NA
40031,Comanche,Oklahoma,150.3387426,NA
40033,Cotton,Oklahoma,51.97388668,NA
40035,Craig,Oklahoma,122.5455052,NA
40037,Creek,Oklahoma,114.6059161,NA
40039,Custer,Oklahoma,21.68615103,NA
40041,Delaware,Oklahoma,108.6944407,NA
40043,Dewey,Oklahoma,91.12266596,NA
40045,Ellis,Oklahoma,131.1197141,NA
40047,Garfield,Oklahoma,114.8848737,NA
40049,Garvin,Oklahoma,186.615966,NA
40051,Grady,Oklahoma,13.47182631,NA
40053,Grant,Oklahoma,70.84755823,NA
40055,Greer,Oklahoma,54.60621114,NA
40057,Harmon,Oklahoma,2.675639115,NA
40059,Harper,Oklahoma,139.6904623,NA
40061,Haskell,Oklahoma,225.6058184,NA
40063,Hughes,Oklahoma,129.4410539,NA
40065,Jackson,Oklahoma,48.08015209,NA
40067,Jefferson,Oklahoma,95.01384858,NA
40069,Johnston,Oklahoma,155.1243022,NA
40071,Kay,Oklahoma,122.1612,NA
40073,Kingfisher,Oklahoma,135.7392063,NA
40075,Kiowa,Oklahoma,138.4358257,NA
40077,Latimer,Oklahoma,163.7363557,NA
40079,Le Flore,Oklahoma,108.8609596,NA
40081,Lincoln,Oklahoma,177.6158793,NA
40083,Logan,Oklahoma,169.000778,NA
40085,Love,Oklahoma,74.41877007,NA
40087,Mcclain,Oklahoma,116.0879961,NA
40089,McCurtain,Oklahoma,74.28089069,NA
40091,McIntosh,Oklahoma,184.2211524,NA
40093,Major,Oklahoma,217.0862067,NA
40095,Marshall,Oklahoma,142.6459728,NA
40097,Mayes,Oklahoma,16.96560958,NA
40099,Murray,Oklahoma,176.0182443,NA
40101,Muskogee,Oklahoma,132.0917577,NA
40103,Noble,Oklahoma,136.3082895,NA
40105,Nowata,Oklahoma,124.3490313,NA
40107,Okfuskee,Oklahoma,179.2736927,NA
40109,Oklahoma,Oklahoma,210.3888539,NA
40111,Okmulgee,Oklahoma,179.548402,NA
40113,Osage,Oklahoma,185.0263553,NA
40115,Ottawa,Oklahoma,110.7051625,NA
40117,Pawnee,Oklahoma,144.9353125,NA
40119,Payne,Oklahoma,61.81099409,NA
40121,Pittsburg,Oklahoma,110.4652182,NA
40123,Pontotoc,Oklahoma,159.6968529,NA
40125,Pottawatomie,Oklahoma,112.7250764,NA
40127,Pushmataha,Oklahoma,149.0948856,NA
40129,Roger Mills,Oklahoma,148.8690983,NA
40131,Rogers,Oklahoma,141.8961205,NA
40133,Seminole,Oklahoma,30.97391827,NA
40135,Sequoyah,Oklahoma,188.3682707,NA
40137,Stephens,Oklahoma,213.6750093,NA
40139,Texas,Oklahoma,239.9133782,NA
40141,Tillman,Oklahoma,56.71015095,NA
40143,Tulsa,Oklahoma,134.660768,NA
40145,Wagoner,Oklahoma,150.8138104,NA
40147,Washington,Oklahoma,129.6509485,NA
40149,Washita,Oklahoma,227.9989153,NA
40151,Woods,Oklahoma,174.6357793,NA
40153,Woodward,Oklahoma,84.15611467,NA
41001,Baker,Oregon,93.31984375,NA
41003,Benton,Oregon,176.7484383,NA
41005,Clackamas,Oregon,168.7643505,NA
41007,Clatsop,Oregon,113.2459536,NA
41009,Columbia,Oregon,86.8538199,NA
41011,Coos,Oregon,116.0421868,NA
41013,Crook,Oregon,242.5487639,NA
41015,Curry,Oregon,224.0433284,NA
41017,Deschutes,Oregon,156.3625092,NA
41019,Douglas,Oregon,190.0201793,NA
41021,Gilliam,Oregon,73.36401519,NA
41023,Grant,Oregon,61.18305162,NA
41025,Harney,Oregon,215.4010092,NA
41027,Hood River,Oregon,141.3017006,NA
41029,Jackson,Oregon,127.571302,NA
41031,Jefferson,Oregon,132.634107,NA
41033,Josephine,Oregon,138.7571919,NA
41035,Klamath,Oregon,152.378571,NA
41037,Lake,Oregon,165.1485501,NA
41039,Lane,Oregon,211.9898549,NA
41041,Lincoln,Oregon,107.7822809,NA
41043,Linn,Oregon,66.90850451,NA
41045,Malheur,Oregon,149.9514888,NA
41047,Marion,Oregon,116.6108723,NA
41049,Morrow,Oregon,33.16492932,NA
41051,Multnomah,Oregon,189.8994042,NA
41053,Polk,Oregon,103.7341456,NA
41055,Sherman,Oregon,115.0467962,NA
41057,Tillamook,Oregon,89.78250093,NA
41059,Umatilla,Oregon,183.893509,NA
41061,Union,Oregon,141.5622175,NA
41063,Wallowa,Oregon,88.09695736,NA
41065,Wasco,Oregon,100.678478,NA
41067,Washington,Oregon,-6.337328997,NA
41069,Wheeler,Oregon,81.56557295,NA
41071,Yamhill,Oregon,179.654963,NA
42001,Adams,Pennsylvania,154.0378399,NA
42003,Allegheny,Pennsylvania,120.8823735,NA
42005,Armstrong,Pennsylvania,125.1557645,NA
42007,Beaver,Pennsylvania,174.931187,NA
42009,Bedford,Pennsylvania,125.4845541,NA
42011,Berks,Pennsylvania,135.8919869,NA
42013,Blair,Pennsylvania,149.446652,NA
42015,Bradford,Pennsylvania,178.8343085,NA
42017,Bucks,Pennsylvania,191.388451,NA
42019,Butler,Pennsylvania,125.4819601,NA
42021,Cambria,Pennsylvania,125.3532772,NA
42023,Cameron,Pennsylvania,111.5506857,NA
42025,Carbon,Pennsylvania,163.6922915,NA
42027,Centre,Pennsylvania,154.6392114,NA
42029,Chester,Pennsylvania,135.9755355,NA
42031,Clarion,Pennsylvania,162.3521698,NA
42033,Clearfield,Pennsylvania,171.888678,NA
42035,Clinton,Pennsylvania,78.44490059,NA
42037,Columbia,Pennsylvania,104.5705857,NA
42039,Crawford,Pennsylvania,149.1602746,NA
42041,Cumberland,Pennsylvania,128.267994,NA
42043,Dauphin,Pennsylvania,126.8759373,NA
42045,Delaware,Pennsylvania,127.4650032,NA
42047,Elk,Pennsylvania,81.8791043,NA
42049,Erie,Pennsylvania,110.2017987,NA
42051,Fayette,Pennsylvania,166.175252,NA
42053,Forest,Pennsylvania,127.7084389,NA
42055,Franklin,Pennsylvania,166.9964154,NA
42057,Fulton,Pennsylvania,2.576427282,NA
42059,Greene,Pennsylvania,220.2104715,NA
42061,Huntingdon,Pennsylvania,228.1800091,NA
42063,Indiana,Pennsylvania,116.9918487,NA
42065,Jefferson,Pennsylvania,164.9338181,NA
42067,Juniata,Pennsylvania,85.01738765,NA
42069,Lackawanna,Pennsylvania,157.9899535,NA
42071,Lancaster,Pennsylvania,59.526816,NA
42073,Lawrence,Pennsylvania,118.6824063,NA
42075,Lebanon,Pennsylvania,177.7179003,NA
42077,Lehigh,Pennsylvania,139.4107702,NA
42079,Luzerne,Pennsylvania,152.6596415,NA
42081,Lycoming,Pennsylvania,110.2110664,NA
42083,McKean,Pennsylvania,155.6433524,NA
42085,Mercer,Pennsylvania,24.18491581,NA
42087,Mifflin,Pennsylvania,86.30194311,NA
42089,Monroe,Pennsylvania,136.0187103,NA
42091,Montgomery,Pennsylvania,137.863552,NA
42093,Montour,Pennsylvania,95.7963536,NA
42095,Northampton,Pennsylvania,153.2338185,NA
42097,Northumberland,Pennsylvania,176.9707669,NA
42099,Perry,Pennsylvania,123.0843826,NA
42101,Philadelphia,Pennsylvania,119.980788,NA
42103,Pike,Pennsylvania,174.8436722,NA
42105,Potter,Pennsylvania,109.608953,NA
42107,Schuylkill,Pennsylvania,189.5116423,NA
42109,Snyder,Pennsylvania,64.82788617,NA
42111,Somerset,Pennsylvania,127.5890021,NA
42113,Sullivan,Pennsylvania,78.99629928,NA
42115,Susquehanna,Pennsylvania,137.0837216,NA
42117,Tioga,Pennsylvania,222.8681155,NA
42119,Union,Pennsylvania,252.0748643,NA
42121,Venango,Pennsylvania,116.680718,NA
42123,Warren,Pennsylvania,130.3917214,NA
42125,Washington,Pennsylvania,175.4342714,NA
42127,Wayne,Pennsylvania,75.07115688,NA
42129,Westmoreland,Pennsylvania,241.0794454,NA
42131,Wyoming,Pennsylvania,21.39678295,NA
42133,York,Pennsylvania,128.1851115,NA
44001,Bristol,Rhode Island,146.1989888,NA
44003,Kent,Rhode Island,79.72528901,NA
44005,Newport,Rhode Island,121.4813236,NA
44007,Providence,Rhode Island,193.4032681,NA
44009,Washington,Rhode Island,147.7974635,NA
45001,Abbeville,South Carolina,47.3988362,NA
45003,Aiken,South Carolina,164.521952,NA
45005,Allendale,South Carolina,114.5173188,NA
45007,Anderson,South Carolina,83.71147561,NA
45009,Bamberg,South Carolina,207.3795772,NA
45011,Barnwell,South Carolina,141.8247603,NA
45013,Beaufort,South Carolina,211.4683563,NA
45015,Berkeley,South Carolina,186.2763881,NA
45017,Calhoun,South Carolina,168.3224346,NA
45019,Charleston,South Carolina,73.05464997,NA
45021,Cherokee,South Carolina,110.0902879,NA
45023,Chester,South Carolina,78.20132972,NA
45025,Chesterfield,South Carolina,193.7859104,NA
45027,Clarendon,South Carolina,138.4189317,NA
45029,Colleton,South Carolina,156.273618,NA
45031,Darlington,South Carolina,135.397567,NA
45033,Dillon,South Carolina,128.3571846,NA
45035,Dorchester,South Carolina,64.53272015,NA
45037,Edgefield,South Carolina,241.4528381,NA
45039,Fairfield,South Carolina,98.79397789,NA
45041,Florence,South Carolina,200.387673,NA
45043,Georgetown,South Carolina,196.5326596,NA
45045,Greenville,South Carolina,113.8526077,NA
45047,Greenwood,South Carolina,94.61485229,NA
45049,Hampton,South Carolina,88.1299203,NA
45051,Horry,South Carolina,159.7415968,NA
45053,Jasper,South Carolina,56.19277106,NA
45055,Kershaw,South Carolina,242.1751668,NA
45057,Lancaster,South Carolina,241.7650008,NA
45059,Laurens,South Carolina,89.57032251,NA
45061,Lee,South Carolina,134.055647,NA
45063,Lexington,South Carolina,145.1687091,NA
45065,McCormick,South Carolina,202.1858953,NA
45067,Marion,South Carolina,215.0241534,NA
45069,Marlboro,South Carolina,147.5938732,NA
45071,Newberry,South Carolina,143.2572305,NA
45073,Oconee,South Carolina,148.0535763,NA
45075,Orangeburg,South Carolina,81.25205042,NA
45077,Pickens,South Carolina,52.21866594,NA
45079,Richland,South Carolina,53.84021588,NA
45081,Saluda,South Carolina,155.2328631,NA
45083,Spartanburg,South Carolina,64.15274867,NA
45085,Sumter,South Carolina,213.9013907,NA
45087,Union,South Carolina,110.698913,NA
45089,Williamsburg,South Carolina,114.3392806,NA
45091,York,South Carolina,178.6047291,NA
46003,Aurora,South Dakota,216.4907118,NA
46005,Beadle,South Dakota,154.0436964,NA
46007,Bennett,South Dakota,72.53056613,NA
46009,Bon Homme,South Dakota,131.715529,NA
46011,Brookings,South Dakota,166.276678,NA
46013,Brown,South Dakota,129.3635672,NA
46015,Brule,South Dakota,35.74482476,NA
46017,Buffalo,South Dakota,129.5128174,NA
46019,Butte,South Dakota,159.9402959,NA
46021,Campbell,South Dakota,109.2547832,NA
46023,Charles Mix,South Dakota,275.1487428,NA
46025,Clark,South Dakota,111.7997268,NA
46027,Clay,South Dakota,83.43787446,NA
46029,Codington,South Dakota,102.1308746,NA
46031,Corson,South Dakota,93.48286614,NA
46033,Custer,South Dakota,237.7367823,NA
46035,Davison,South Dakota,122.136682,NA
46037,Day,South Dakota,124.9479483,NA
46039,Deuel,South Dakota,155.9119624,NA
46041,Dewey,South Dakota,128.37456,NA
46043,Douglas,South Dakota,205.7574788,NA
46045,Edmunds,South Dakota,184.5093021,NA
46047,Fall River,South Dakota,127.3586311,NA
46049,Faulk,South Dakota,58.21504339,NA
46051,Grant,South Dakota,111.8420687,NA
46053,Gregory,South Dakota,163.0432468,NA
46055,Haakon,South Dakota,123.8279737,NA
46057,Hamlin,South Dakota,47.17613399,NA
46059,Hand,South Dakota,202.7867062,NA
46061,Hanson,South Dakota,112.4107985,NA
46063,Harding,South Dakota,113.2094276,NA
46065,Hughes,South Dakota,68.93772856,NA
46067,Hutchinson,South Dakota,70.85441526,NA
46069,Hyde,South Dakota,122.9764422,NA
46071,Jackson,South Dakota,163.745,NA
46073,Jerauld,South Dakota,160.1214949,NA
46075,Jones,South Dakota,187.8540945,NA
46077,Kingsbury,South Dakota,90.40707782,NA
46079,Lake,South Dakota,49.3361537,NA
46081,Lawrence,South Dakota,175.7812113,NA
46083,Lincoln,South Dakota,123.3736682,NA
46085,Lyman,South Dakota,159.1701719,NA
46087,McCook,South Dakota,112.4514996,NA
46089,McPherson,South Dakota,77.87629723,NA
46091,Marshall,South Dakota,69.28383166,NA
46093,Meade,South Dakota,133.4474512,NA
46095,Mellette,South Dakota,173.6040889,NA
46097,Miner,South Dakota,73.44444813,NA
46099,Minnehaha,South Dakota,132.6525655,NA
46101,Moody,South Dakota,147.9474766,NA
46103,Pennington,South Dakota,127.6341132,NA
46105,Perkins,South Dakota,186.3639407,NA
46107,Potter,South Dakota,203.4842335,NA
46109,Roberts,South Dakota,178.141755,NA
46111,Sanborn,South Dakota,110.1895905,NA
46113,Shannon,South Dakota,143.1617538,NA
46115,Spink,South Dakota,155.9889175,NA
46117,Stanley,South Dakota,43.79201678,NA
46119,Sully,South Dakota,133.5448432,NA
46121,Todd,South Dakota,153.7504294,NA
46123,Tripp,South Dakota,79.80992714,NA
46125,Turner,South Dakota,204.3142439,NA
46127,Union,South Dakota,109.0904682,NA
46129,Walworth,South Dakota,230.7102305,NA
46135,Yankton,South Dakota,187.4263345,NA
46137,Ziebach,South Dakota,90.39128348,NA
47001,Anderson,Tennessee,150.8148201,NA
47003,Bedford,Tennessee,137.7413828,NA
47005,Benton,Tennessee,223.3453071,NA
47007,Bledsoe,Tennessee,168.8205985,NA
47009,Blount,Tennessee,169.1136185,NA
47011,Bradley,Tennessee,133.4915806,NA
47013,Campbell,Tennessee,268.6274358,NA
47015,Cannon,Tennessee,171.6365817,NA
47017,Carroll,Tennessee,168.261178,NA
47019,Carter,Tennessee,184.4779756,NA
47021,Cheatham,Tennessee,138.6365223,NA
47023,Chester,Tennessee,95.60841532,NA
47025,Claiborne,Tennessee,133.5455297,NA
47027,Clay,Tennessee,185.4757109,NA
47029,Cocke,Tennessee,169.4057356,NA
47031,Coffee,Tennessee,122.8587518,NA
47033,Crockett,Tennessee,104.5426636,NA
47035,Cumberland,Tennessee,113.3263285,NA
47037,Davidson,Tennessee,124.6038987,NA
47039,Decatur,Tennessee,136.8185335,NA
47041,Dekalb,Tennessee,135.5476851,NA
47043,Dickson,Tennessee,59.7703977,NA
47045,Dyer,Tennessee,173.2929056,NA
47047,Fayette,Tennessee,106.2743569,NA
47049,Fentress,Tennessee,69.84887065,NA
47051,Franklin,Tennessee,146.5765821,NA
47053,Gibson,Tennessee,72.85839525,NA
47055,Giles,Tennessee,148.7720798,NA
47057,Grainger,Tennessee,86.40324762,NA
47059,Greene,Tennessee,191.220676,NA
47061,Grundy,Tennessee,126.2129999,NA
47063,Hamblen,Tennessee,148.3790539,NA
47065,Hamilton,Tennessee,175.590423,NA
47067,Hancock,Tennessee,142.0041319,NA
47069,Hardeman,Tennessee,60.70729092,NA
47071,Hardin,Tennessee,140.3336364,NA
47073,Hawkins,Tennessee,96.58497325,NA
47075,Haywood,Tennessee,79.00627281,NA
47077,Henderson,Tennessee,121.9892311,NA
47079,Henry,Tennessee,73.3406884,NA
47081,Hickman,Tennessee,150.8180068,NA
47083,Houston,Tennessee,105.4048715,NA
47085,Humphreys,Tennessee,117.0162784,NA
47087,Jackson,Tennessee,174.2011514,NA
47089,Jefferson,Tennessee,162.15445,NA
47091,Johnson,Tennessee,124.3214842,NA
47093,Knox,Tennessee,246.9414483,NA
47095,Lake,Tennessee,172.3321995,NA
47097,Lauderdale,Tennessee,93.66887304,NA
47099,Lawrence,Tennessee,84.7389907,NA
47101,Lewis,Tennessee,217.3244851,NA
47103,Lincoln,Tennessee,160.4526654,NA
47105,Loudon,Tennessee,56.66755265,NA
47107,McMinn,Tennessee,125.6656417,NA
47109,McNairy,Tennessee,174.7445434,NA
47111,Macon,Tennessee,79.10925087,NA
47113,Madison,Tennessee,174.1307521,NA
47115,Marion,Tennessee,17.39600025,NA
47117,Marshall,Tennessee,195.9788695,NA
47119,Maury,Tennessee,32.16371842,NA
47121,Meigs,Tennessee,87.76716884,NA
47123,Monroe,Tennessee,114.8715745,NA
47125,Montgomery,Tennessee,189.1579028,NA
47127,Moore,Tennessee,89.4280844,NA
47129,Morgan,Tennessee,162.1199571,NA
47131,Obion,Tennessee,159.0183065,NA
47133,Overton,Tennessee,188.6570841,NA
47135,Perry,Tennessee,158.5247528,NA
47137,Pickett,Tennessee,103.9228676,NA
